dataset_id,workflow,model_family,strategy,iteration,rmse
DS15,mc.lm_OVERT,lm,OVERT,40,0.013805329244750931
DS15,mc.lm_OVERT,lm,OVERT,41,0.013969671599590658
DS15,mc.lm_OVERT,lm,OVERT,42,0.012886846732295893
DS15,mc.lm_OVERT,lm,OVERT,43,0.013434972880519692
DS15,mc.lm_OVERT,lm,OVERT,44,0.01296030087842491
DS15,mc.lm_OVERT,lm,OVERT,45,0.01327753776896566
DS15,mc.lm_OVERT,lm,OVERT,46,0.012912398957694268
DS15,mc.lm_OVERT,lm,OVERT,47,0.012895328094266547
DS15,mc.lm_OVERT,lm,OVERT,48,0.012164888265507774
DS15,mc.lm_OVERT,lm,OVERT,49,0.011462174999815404
DS15,mc.lm_OVERT,lm,OVERT,50,0.01240608726584942
DS15,mc.lm_SMOTEB,lm,SMOTEB,1,0.01958325200461299
DS15,mc.lm_SMOTEB,lm,SMOTEB,2,0.020373983827583046
DS15,mc.lm_SMOTEB,lm,SMOTEB,3,0.017687203263864956
DS15,mc.lm_SMOTEB,lm,SMOTEB,4,0.019187142806126236
DS15,mc.lm_SMOTEB,lm,SMOTEB,5,0.02016021098265646
DS15,mc.lm_SMOTEB,lm,SMOTEB,6,0.020254661400000706
DS15,mc.lm_SMOTEB,lm,SMOTEB,7,0.019688053985332993
DS15,mc.lm_SMOTEB,lm,SMOTEB,8,0.018874473313160108
DS15,mc.lm_SMOTEB,lm,SMOTEB,9,0.01851921746565655
DS15,mc.lm_SMOTEB,lm,SMOTEB,10,0.019325292158940455
DS15,mc.lm_SMOTEB,lm,SMOTEB,11,0.017516272382689786
DS15,mc.lm_SMOTEB,lm,SMOTEB,12,0.019092197621096974
DS15,mc.lm_SMOTEB,lm,SMOTEB,13,0.019375248083477337
DS15,mc.lm_SMOTEB,lm,SMOTEB,14,0.019468341438075073
DS15,mc.lm_SMOTEB,lm,SMOTEB,15,0.01931485489477205
DS15,mc.lm_SMOTEB,lm,SMOTEB,16,0.019709631696614563
DS15,mc.lm_SMOTEB,lm,SMOTEB,17,0.01811324233744433
DS15,mc.lm_SMOTEB,lm,SMOTEB,18,0.0207772819777128
DS15,mc.lm_SMOTEB,lm,SMOTEB,19,0.019379860186941513
DS15,mc.lm_SMOTEB,lm,SMOTEB,20,0.020559185271636495
